DATE,Station,Forecasted_Temperature
03/01/2023,21,32.085218746663806
03/01/2023,22,32.53138962245204
03/01/2023,23,30.726993127782777
03/01/2023,24,32.91169820088121
03/01/2023,25,32.15381193800445
03/01/2023,26,32.52864811411161
03/01/2023,27,29.628584373918727
03/01/2023,28,32.38742503879673
03/01/2023,29,32.25001608638366
03/01/2023,30,29.65907923896179
03/01/2023,31,32.69609040936528
03/01/2023,32,32.07566997155723
03/01/2023,33,31.974885684826987
03/01/2023,34,31.80143717456615
03/01/2023,35,31.82351082492392
03/01/2024,1,32.2518194581435
03/01/2024,2,32.43680178643388
03/01/2024,3,31.175134703114008
03/01/2024,4,32.36409250666256
03/01/2024,5,32.272867572675366
03/01/2024,6,32.39611761134581
03/01/2024,7,32.612455566030675
03/01/2024,8,31.58441990771422
03/01/2024,9,32.318659734146635
03/01/2024,10,32.054040660607
03/01/2024,11,29.841526065752703
03/01/2024,12,32.281538252059654
03/01/2024,13,32.39173350762875
03/01/2024,14,32.183657710031625
03/01/2024,15,32.02816729321814
03/01/2024,16,33.05961114622801
03/01/2024,17,32.81395115693466
03/01/2024,18,32.3953915380182
03/01/2024,19,31.855317610362203
03/01/2024,20,32.552444065005574
03/01/2024,21,32.11936246634142
03/01/2024,22,32.51606593284012
03/01/2024,23,30.709887728543663
03/01/2024,24,32.95559529046716
03/01/2024,25,32.140859918487266
03/01/2024,26,32.58063263811314
03/01/2024,27,29.607571534734618
03/01/2024,28,32.4659878421764
03/01/2024,29,32.20020657899023
03/01/2024,30,29.60131339949808
03/01/2024,31,32.76372588577781
03/01/2024,32,32.099045067039285
03/01/2024,33,32.01990404404318
03/01/2024,34,31.794014616068058
03/01/2024,35,31.84567549133492
03/01/2025,1,32.25430448738415
03/01/2025,2,32.43473322887392
03/01/2025,3,31.162059960007817
03/01/2025,4,32.39358953721718
03/01/2025,5,32.32489054019714
03/01/2025,6,32.429487088134195
03/01/2025,7,32.6049856924814
03/01/2025,8,31.57642858215272
03/01/2025,9,32.3748686106982
03/01/2025,10,32.027837944970635
03/01/2025,11,29.81251105798036
03/01/2025,12,32.28256834154934
03/01/2025,13,32.40376431187474
03/01/2025,14,32.22098440611718
03/01/2025,15,32.018235555146326
03/01/2025,16,33.06571528874137
03/01/2025,17,32.85693792346483
03/01/2025,18,32.37676761923134
03/01/2025,19,31.886452926553183
03/01/2025,20,32.532143909795494
03/01/2025,21,32.15350618601904
03/01/2025,22,32.5007422432282
03/01/2025,23,30.69278232930455
03/01/2025,24,32.9994923800531
03/01/2025,25,32.12790789897007
03/01/2025,26,32.63261716211466
03/01/2025,27,29.586558695550508
03/01/2025,28,32.544550645556086
03/01/2025,29,32.1503970715968
03/01/2025,30,29.54354756003437
03/01/2025,31,32.831361362190336
03/01/2025,32,32.12242016252133
03/01/2025,33,32.064922403259374
03/01/2025,34,31.78659205756997
03/01/2025,35,31.86784015774592
03/01/2026,1,32.256789516624785
03/01/2026,2,32.432664671313944
03/01/2026,3,31.14898521690163
03/01/2026,4,32.423086567771804
03/01/2026,5,32.37691350771891
03/01/2026,6,32.46285656492258
03/01/2026,7,32.59751581893212
03/01/2026,8,31.568437256591224
03/01/2026,9,32.431077487249766
03/01/2026,10,32.00163522933428
03/01/2026,11,29.78349605020801
03/01/2026,12,32.28359843103903
03/01/2026,13,32.41579511612073
03/01/2026,14,32.25831110220275
03/01/2026,15,32.00830381707452
03/01/2026,16,33.071819431254745
03/01/2026,17,32.899924689995004
03/01/2026,18,32.35814370044448
03/01/2026,19,31.917588242744173
03/01/2026,20,32.511843754585406
03/01/2026,21,32.18764990569665
03/01/2026,22,32.485418553616284
03/01/2026,23,30.675676930065435
03/01/2026,24,33.043389469639045
03/01/2026,25,32.114955879452886
03/01/2026,26,32.6846016861162
03/01/2026,27,29.5655458563664
03/01/2026,28,32.62311344893576
03/01/2026,29,32.10058756420337
03/01/2026,30,29.485781720570653
03/01/2026,31,32.89899683860287
03/01/2026,32,32.145795258003375
03/01/2026,33,32.109940762475574
03/01/2026,34,31.77916949907188
03/01/2026,35,31.89000482415692
03/01/2027,1,32.25927454586543
03/01/2027,2,32.43059611375398
03/01/2027,3,31.13591047379544
03/01/2027,4,32.45258359832642
03/01/2027,5,32.42893647524068
03/01/2027,6,32.496226041710976
03/01/2027,7,32.59004594538285
03/01/2027,8,31.56044593102973
03/01/2027,9,32.48728636380133
03/01/2027,10,31.97543251369791
03/01/2027,11,29.75448104243567
03/01/2027,12,32.28462852052871
03/01/2027,13,32.427825920366715
03/01/2027,14,32.295637798288304
03/01/2027,15,31.998372079002703
03/01/2027,16,33.07792357376811
03/01/2027,17,32.94291145652518
03/01/2027,18,32.33951978165762
03/01/2027,19,31.94872355893516
03/01/2027,20,32.491543599375326
03/01/2027,21,32.22179362537427
03/01/2027,22,32.470094864004366
03/01/2027,23,30.65857153082632
03/01/2027,24,33.087286559224985
03/01/2027,25,32.1020038599357
03/01/2027,26,32.73658621011772
03/01/2027,27,29.54453301718229
03/01/2027,28,32.701676252315444
03/01/2027,29,32.05077805680994
03/01/2027,30,29.42801588110694
03/01/2027,31,32.9666323150154
03/01/2027,32,32.16917035348543
03/01/2027,33,32.15495912169177
03/01/2027,34,31.771746940573788
03/01/2027,35,31.912169490567923
04/01/2018,1,33.42530520908866
04/01/2018,2,33.40340582139349
04/01/2018,3,33.15464271806092
04/01/2018,4,33.16044696870113
04/01/2018,5,32.54726395359733
04/01/2018,6,33.12907448741337
04/01/2018,7,34.615418291973334
04/01/2018,8,32.68909182971569
04/01/2018,9,32.83890000527959
04/01/2018,10,33.404070122697
04/01/2018,11,32.65574886990892
04/01/2018,12,33.784501021331465
04/01/2018,13,33.07244163887629
04/01/2018,14,32.763378906299884
04/01/2018,15,34.128014520690954
04/01/2018,16,34.92285438207563
04/01/2018,17,33.79072552545982
04/01/2018,18,34.2622455820259
04/01/2018,19,32.67396404320821
04/01/2018,20,33.89719689354191
04/01/2018,21,32.890713243298585
04/01/2018,22,34.12362605729041
04/01/2018,23,32.04784345014636
04/01/2018,24,33.80006795103196
04/01/2018,25,34.59540430336371
04/01/2018,26,32.94729999277856
04/01/2018,27,32.18413302093233
04/01/2018,28,32.6949327891698
04/01/2018,29,34.37799617852916
04/01/2018,30,32.72307241664983
04/01/2018,31,33.17247467735316
04/01/2018,32,32.68331776280701
04/01/2018,33,31.637233469406983
04/01/2018,34,33.38576295961433
04/01/2018,35,32.57113805129005
04/01/2019,1,33.44468437895268
04/01/2019,2,33.41993039482665
04/01/2019,3,33.119277299081546
04/01/2019,4,33.20576756961327
04/01/2019,5,32.57641343155455
04/01/2019,6,33.14480608914294
04/01/2019,7,34.59128180094354
04/01/2019,8,32.70365663749262
04/01/2019,9,32.88244265883192
04/01/2019,10,33.40634768822488
04/01/2019,11,32.59713262348264
04/01/2019,12,33.78966730597012
04/01/2019,13,33.097777518645586
04/01/2019,14,32.79000941300729
04/01/2019,15,34.102398528866665
04/01/2019,16,34.92262112503514
04/01/2019,17,33.83540798019015
04/01/2019,18,34.278109090996104
04/01/2019,19,32.70310944678651
04/01/2019,20,33.87891525366414
04/01/2019,21,32.950633793356644
04/01/2019,22,34.13607780156543
04/01/2019,23,32.0359366510799
04/01/2019,24,33.854795733105306
04/01/2019,25,34.56884968148747
04/01/2019,26,32.98945940202226
04/01/2019,27,32.143810637401394
04/01/2019,28,32.76755611482144
04/01/2019,29,34.3482074848332
04/01/2019,30,32.622111886940125
04/01/2019,31,33.22184977280006
04/01/2019,32,32.681784123933056
04/01/2019,33,31.673607800937923
04/01/2019,34,33.394288297056654
04/01/2019,35,32.58228243635651
04/01/2020,1,33.4640635488167
04/01/2020,2,33.4364549682598
04/01/2020,3,33.08391188010217
04/01/2020,4,33.25108817052542
04/01/2020,5,32.60556290951177
04/01/2020,6,33.1605376908725
04/01/2020,7,34.56714530991375
04/01/2020,8,32.71822144526955
04/01/2020,9,32.92598531238425
04/01/2020,10,33.40862525375277
04/01/2020,11,32.53851637705636
04/01/2020,12,33.794833590608775
04/01/2020,13,33.12311339841487
04/01/2020,14,32.8166399197147
04/01/2020,15,34.07678253704237
04/01/2020,16,34.92238786799465
04/01/2020,17,33.88009043492048
04/01/2020,18,34.29397259996631
04/01/2020,19,32.73225485036482
04/01/2020,20,33.86063361378637
04/01/2020,21,33.010554343414704
04/01/2020,22,34.14852954584045
04/01/2020,23,32.024029852013435
04/01/2020,24,33.90952351517864
04/01/2020,25,34.54229505961123
04/01/2020,26,33.03161881126596
04/01/2020,27,32.10348825387045
04/01/2020,28,32.84017944047309
04/01/2020,29,34.318418791137255
04/01/2020,30,32.52115135723042
04/01/2020,31,33.27122486824697
04/01/2020,32,32.68025048505911
04/01/2020,33,31.709982132468863
04/01/2020,34,33.402813634498976
04/01/2020,35,32.59342682142297
04/01/2021,1,33.48344271868072
04/01/2021,2,33.45297954169296
04/01/2021,3,33.0485464611228
04/01/2021,4,33.29640877143757
04/01/2021,5,32.63471238746899
04/01/2021,6,33.176269292602065
04/01/2021,7,34.543008818883955
04/01/2021,8,32.732786253046484
04/01/2021,9,32.96952796593658
04/01/2021,10,33.41090281928065
04/01/2021,11,32.479900130630085
04/01/2021,12,33.79999987524743
04/01/2021,13,33.14844927818416
04/01/2021,14,32.84327042642212
04/01/2021,15,34.051166545218074
04/01/2021,16,34.922154610954166
04/01/2021,17,33.924772889650804
04/01/2021,18,34.30983610893652
04/01/2021,19,32.76140025394312
04/01/2021,20,33.842351973908606
04/01/2021,21,33.07047489347276
04/01/2021,22,34.160981290115465
04/01/2021,23,32.012123052946976
04/01/2021,24,33.964251297251984
04/01/2021,25,34.51574043773498
04/01/2021,26,33.07377822050966
04/01/2021,27,32.06316587033951
04/01/2021,28,32.91280276612473
04/01/2021,29,34.288630097441306
04/01/2021,30,32.42019082752072
04/01/2021,31,33.32059996369388
04/01/2021,32,32.67871684618516
04/01/2021,33,31.746356463999803
04/01/2021,34,33.4113389719413
04/01/2021,35,32.60457120648943
04/01/2022,1,33.50282188854474
04/01/2022,2,33.469504115126114
04/01/2022,3,33.01318104214343
04/01/2022,4,33.34172937234972
04/01/2022,5,32.663861865426206
04/01/2022,6,33.19200089433163
04/01/2022,7,34.51887232785416
04/01/2022,8,32.74735106082341
04/01/2022,9,33.013070619488914
04/01/2022,10,33.413180384808534
04/01/2022,11,32.4212838842038
04/01/2022,12,33.805166159886085
04/01/2022,13,33.17378515795345
04/01/2022,14,32.86990093312952
04/01/2022,15,34.025550553393785
04/01/2022,16,34.921921353913675
04/01/2022,17,33.96945534438113
04/01/2022,18,34.32569961790672
04/01/2022,19,32.79054565752142
04/01/2022,20,33.82407033403084
04/01/2022,21,33.13039544353082
04/01/2022,22,34.173433034390484
04/01/2022,23,32.00021625388051
04/01/2022,24,34.01897907932532
04/01/2022,25,34.48918581585875
04/01/2022,26,33.115937629753354
04/01/2022,27,32.022843486808576
04/01/2022,28,32.98542609177637
04/01/2022,29,34.25884140374535
04/01/2022,30,32.31923029781102
04/01/2022,31,33.369975059140785
04/01/2022,32,32.67718320731121
04/01/2022,33,31.782730795530743
04/01/2022,34,33.41986430938362
04/01/2022,35,32.6157155915559
04/01/2023,1,33.522201058408754
04/01/2023,2,33.48602868855927
04/01/2023,3,32.977815623164055
04/01/2023,4,33.38704997326186
04/01/2023,5,32.693011343383425
04/01/2023,6,33.2077324960612
04/01/2023,7,34.49473583682437
04/01/2023,8,32.76191586860034
04/01/2023,9,33.05661327304124
04/01/2023,10,33.41545795033642
04/01/2023,11,32.36266763777753
04/01/2023,12,33.81033244452475
04/01/2023,13,33.19912103772274
04/01/2023,14,32.896531439836934
04/01/2023,15,33.99993456156949
04/01/2023,16,34.92168809687318
04/01/2023,17,34.01413779911147
04/01/2023,18,34.34156312687693
04/01/2023,19,32.819691061099725
04/01/2023,20,33.805788694153065
04/01/2023,21,33.19031599358888
04/01/2023,22,34.1858847786655
04/01/2023,23,31.988309454814047
04/01/2023,24,34.073706861398655
04/01/2023,25,34.4626311939825
04/01/2023,26,33.15809703899705
04/01/2023,27,31.98252110327764
04/01/2023,28,33.05804941742801
04/01/2023,29,34.2290527100494
04/01/2023,30,32.218269768101315
04/01/2023,31,33.41935015458769
04/01/2023,32,32.67564956843726
04/01/2023,33,31.81910512706168
04/01/2023,34,33.42838964682595
04/01/2023,35,32.62685997662236
04/01/2024,1,33.54158022827277
04/01/2024,2,33.502553261992425
04/01/2024,3,32.94245020418468
04/01/2024,4,33.43237057417401
04/01/2024,5,32.722160821340644
04/01/2024,6,33.22346409779076
04/01/2024,7,34.470599345794575
04/01/2024,8,32.77648067637727
04/01/2024,9,33.10015592659357
04/01/2024,10,33.4177355158643
04/01/2024,11,32.304051391351244
04/01/2024,12,33.8154987291634
04/01/2024,13,33.224456917492034
04/01/2024,14,32.92316194654434
04/01/2024,15,33.97431856974519
04/01/2024,16,34.9214548398327
04/01/2024,17,34.058820253841795
04/01/2024,18,34.35742663584713
04/01/2024,19,32.84883646467803
04/01/2024,20,33.787507054275295
04/01/2024,21,33.25023654364694
04/01/2024,22,34.19833652294052
04/01/2024,23,31.976402655747584
04/01/2024,24,34.128434643472
04/01/2024,25,34.43607657210626
04/01/2024,26,33.20025644824075
04/01/2024,27,31.94219871974669
04/01/2024,28,33.13067274307966
04/01/2024,29,34.19926401635345
04/01/2024,30,32.11730923839161
04/01/2024,31,33.468725250034595
04/01/2024,32,32.674115929563314
04/01/2024,33,31.85547945859262
04/01/2024,34,33.43691498426827
04/01/2024,35,32.63800436168882
04/01/2025,1,33.560959398136795
04/01/2025,2,33.51907783542558
04/01/2025,3,32.907084785205306
04/01/2025,4,33.47769117508616
04/01/2025,5,32.75131029929786
04/01/2025,6,33.23919569952032
04/01/2025,7,34.446462854764775
04/01/2025,8,32.7910454841542
04/01/2025,9,33.1436985801459
04/01/2025,10,33.420013081392185
04/01/2025,11,32.24543514492497
04/01/2025,12,33.820665013802056
04/01/2025,13,33.24979279726132
04/01/2025,14,32.94979245325175
04/01/2025,15,33.948702577920905
04/01/2025,16,34.92122158279221
04/01/2025,17,34.10350270857212
04/01/2025,18,34.37329014481734
04/01/2025,19,32.877981868256335
04/01/2025,20,33.769225414397525
04/01/2025,21,33.310157093705
04/01/2025,22,34.21078826721554
04/01/2025,23,31.96449585668112
04/01/2025,24,34.18316242554533
04/01/2025,25,34.40952195023002
04/01/2025,26,33.242415857484445
04/01/2025,27,31.90187633621576
04/01/2025,28,33.2032960687313
04/01/2025,29,34.1694753226575
04/01/2025,30,32.01634870868191
04/01/2025,31,33.5181003454815
04/01/2025,32,32.67258229068936
04/01/2025,33,31.89185379012356
04/01/2025,34,33.44544032171059
04/01/2025,35,32.64914874675529
04/01/2026,1,33.58033856800081
04/01/2026,2,33.535602408858736
04/01/2026,3,32.87171936622593
04/01/2026,4,33.5230117759983
04/01/2026,5,32.78045977725508
04/01/2026,6,33.254927301249886
04/01/2026,7,34.42232636373498
04/01/2026,8,32.805610291931124
04/01/2026,9,33.18724123369823
04/01/2026,10,33.42229064692007
04/01/2026,11,32.186818898498686
04/01/2026,12,33.82583129844071
04/01/2026,13,33.27512867703061
04/01/2026,14,32.976422959959166
04/01/2026,15,33.92308658609661
04/01/2026,16,34.92098832575172
04/01/2026,17,34.14818516330245
04/01/2026,18,34.389153653787545
04/01/2026,19,32.90712727183464
04/01/2026,20,33.750943774519754
04/01/2026,21,33.37007764376306
04/01/2026,22,34.22324001149056
04/01/2026,23,31.95258905761466
04/01/2026,24,34.23789020761867
04/01/2026,25,34.38296732835378
04/01/2026,26,33.28457526672814
04/01/2026,27,31.86155395268481
04/01/2026,28,33.27591939438294
04/01/2026,29,34.13968662896155
04/01/2026,30,31.91538817897221
04/01/2026,31,33.567475440928405
04/01/2026,32,32.67104865181541
04/01/2026,33,31.9282281216545
04/01/2026,34,33.453965659152914
04/01/2026,35,32.66029313182175
04/01/2027,1,33.59971773786483
04/01/2027,2,33.55212698229189
04/01/2027,3,32.83635394724656
04/01/2027,4,33.56833237691045
04/01/2027,5,32.8096092552123
04/01/2027,6,33.270658902979456
04/01/2027,7,34.39818987270519
04/01/2027,8,32.82017509970805
04/01/2027,9,33.23078388725056
04/01/2027,10,33.42456821244796
04/01/2027,11,32.1282026520724
04/01/2027,12,33.830997583079366
04/01/2027,13,33.3004645567999
04/01/2027,14,33.00305346666657
04/01/2027,15,33.89747059427231
04/01/2027,16,34.92075506871123
04/01/2027,17,34.19286761803278
04/01/2027,18,34.40501716275775
04/01/2027,19,32.936272675412944
04/01/2027,20,33.732662134641984
04/01/2027,21,33.42999819382112
04/01/2027,22,34.23569175576558
04/01/2027,23,31.9406822585482
04/01/2027,24,34.29261798969201
04/01/2027,25,34.356412706477535
04/01/2027,26,33.32673467597184
04/01/2027,27,31.82123156915388
04/01/2027,28,33.34854272003458
04/01/2027,29,34.10989793526559
04/01/2027,30,31.81442764926251
04/01/2027,31,33.61685053637531
04/01/2027,32,32.66951501294146
04/01/2027,33,31.96460245318544
04/01/2027,34,33.46249099659524
04/01/2027,35,32.67143751688821
05/01/2018,1,33.42918182922502
05/01/2018,2,33.42305863475153
05/01/2018,3,33.64493013466489
05/01/2018,4,33.318984046671
05/01/2018,5,32.529223365973166
05/01/2018,6,32.95764694579597
05/01/2018,7,34.9796154228034
05/01/2018,8,32.67409970554702
05/01/2018,9,32.8312481718276
05/01/2018,10,33.47118944583906
05/01/2018,11,33.60354200396394
05/01/2018,12,34.09891327403194
05/01/2018,13,32.8470716051971
05/01/2018,14,32.68554094160426
05/01/2018,15,34.66977128298814
05/01/2018,16,35.03588060759484
05/01/2018,17,33.644544392869
05/01/2018,18,34.67341358057045
05/01/2018,19,32.651719109761224
05/01/2018,20,33.72975266885137
05/01/2018,21,33.13524101313054
05/01/2018,22,34.49478456934488
05/01/2018,23,32.321059421154835
05/01/2018,24,33.64721457968697
05/01/2018,25,35.009861916978075
05/01/2018,26,33.04060517446056
05/01/2018,27,32.73502550559525
05/01/2018,28,32.460671225207854
05/01/2018,29,34.79987185488645
05/01/2018,30,33.522706155451075
05/01/2018,31,32.90881531255909
05/01/2018,32,32.60326545012812
05/01/2018,33,31.66205525953549
05/01/2018,34,33.732068520838304
05/01/2018,35,32.502270322152725
05/01/2019,1,33.47820718713335
05/01/2019,2,33.45595348192953
05/01/2019,3,33.6794154596244
05/01/2019,4,33.37874569685129
05/01/2019,5,32.54133357076919
05/01/2019,6,32.961374489643184
05/01/2019,7,35.00741748785153
05/01/2019,8,32.711703687954966
05/01/2019,9,32.87197071305602
05/01/2019,10,33.51124513969238
05/01/2019,11,33.63740750093262
05/01/2019,12,34.1410064749716
05/01/2019,13,32.88498776868068
05/01/2019,14,32.72694166618332
05/01/2019,15,34.70416789201182
05/01/2019,16,35.09055420726176
05/01/2019,17,33.708578499209715
05/01/2019,18,34.722387680397794
05/01/2019,19,32.67512086922647
05/01/2019,20,33.750177519173754
05/01/2019,21,33.210138866640094
05/01/2019,22,34.53890492709278
05/01/2019,23,32.36661155400434
05/01/2019,24,33.71788216641271
05/01/2019,25,35.03298570015301
05/01/2019,26,33.0732059778769
05/01/2019,27,32.76201434214224
05/01/2019,28,32.53359002559288
05/01/2019,29,34.804360383434954
05/01/2019,30,33.49319877476811
05/01/2019,31,32.9677418509319
05/01/2019,32,32.63638770547724
05/01/2019,33,31.71994086539188
05/01/2019,34,33.78805659347696
05/01/2019,35,32.51946838026884
05/01/2020,1,33.52723254504168
05/01/2020,2,33.488848329107526
05/01/2020,3,33.71390078458391
05/01/2020,4,33.438507347031575
05/01/2020,5,32.55344377556522
05/01/2020,6,32.9651020334904
05/01/2020,7,35.035219552899655
05/01/2020,8,32.74930767036291
05/01/2020,9,32.91269325428444
05/01/2020,10,33.5513008335457
05/01/2020,11,33.67127299790129
05/01/2020,12,34.183099675911244
05/01/2020,13,32.92290393216425
05/01/2020,14,32.76834239076239
05/01/2020,15,34.738564501035505
05/01/2020,16,35.14522780692869
05/01/2020,17,33.772612605550435
05/01/2020,18,34.77136178022515
05/01/2020,19,32.698522628691705
05/01/2020,20,33.77060236949613
05/01/2020,21,33.28503672014964
05/01/2020,22,34.58302528484068
05/01/2020,23,32.412163686853845
05/01/2020,24,33.788549753138454
05/01/2020,25,35.05610948332796
05/01/2020,26,33.10580678129325
05/01/2020,27,32.789003178689214
05/01/2020,28,32.60650882597791
05/01/2020,29,34.80884891198347
05/01/2020,30,33.463691394085146
05/01/2020,31,33.0266683893047
05/01/2020,32,32.66950996082637
05/01/2020,33,31.77782647124825
05/01/2020,34,33.844044666115614
05/01/2020,35,32.53666643838496
05/01/2021,1,33.576257902950005
05/01/2021,2,33.52174317628552
05/01/2021,3,33.748386109543425
05/01/2021,4,33.498268997211866
05/01/2021,5,32.565553980361244
05/01/2021,6,32.96882957733761
05/01/2021,7,35.06302161794778
05/01/2021,8,32.786911652770854
05/01/2021,9,32.95341579551286
05/01/2021,10,33.59135652739903
05/01/2021,11,33.70513849486997
05/01/2021,12,34.22519287685089
05/01/2021,13,32.96082009564783
05/01/2021,14,32.80974311534146
05/01/2021,15,34.772961110059185
05/01/2021,16,35.19990140659561
05/01/2021,17,33.83664671189116
05/01/2021,18,34.8203358800525
05/01/2021,19,32.72192438815695
05/01/2021,20,33.79102721981852
05/01/2021,21,33.35993457365919
05/01/2021,22,34.62714564258857
05/01/2021,23,32.457715819703346
05/01/2021,24,33.8592173398642
05/01/2021,25,35.079233266502904
05/01/2021,26,33.138407584709604
05/01/2021,27,32.8159920152362
05/01/2021,28,32.67942762636294
05/01/2021,29,34.813337440531974
05/01/2021,30,33.43418401340218
05/01/2021,31,33.085594927677505
05/01/2021,32,32.70263221617549
05/01/2021,33,31.83571207710463
05/01/2021,34,33.90003273875427
05/01/2021,35,32.55386449650108
05/01/2022,1,33.62528326085833
05/01/2022,2,33.55463802346352
05/01/2022,3,33.78287143450293
05/01/2022,4,33.55803064739216
05/01/2022,5,32.577664185157275
05/01/2022,6,32.97255712118482
05/01/2022,7,35.09082368299591
05/01/2022,8,32.824515635178805
05/01/2022,9,32.99413833674128
05/01/2022,10,33.63141222125235
05/01/2022,11,33.73900399183865
05/01/2022,12,34.26728607779054
05/01/2022,13,32.998736259131405
05/01/2022,14,32.85114383992053
05/01/2022,15,34.807357719082866
05/01/2022,16,35.25457500626253
05/01/2022,17,33.90068081823187
05/01/2022,18,34.869309979879844
05/01/2022,19,32.74532614762219
05/01/2022,20,33.8114520701409
05/01/2022,21,33.434832427168736
05/01/2022,22,34.67126600033647
05/01/2022,23,32.503267952552854
05/01/2022,24,33.92988492658994
05/01/2022,25,35.10235704967784
05/01/2022,26,33.17100838812595
05/01/2022,27,32.84298085178318
05/01/2022,28,32.75234642674796
05/01/2022,29,34.81782596908049
05/01/2022,30,33.40467663271922
05/01/2022,31,33.14452146605031
05/01/2022,32,32.73575447152461
05/01/2022,33,31.89359768296101
05/01/2022,34,33.956020811392925
05/01/2022,35,32.5710625546172
05/01/2023,1,33.67430861876666
05/01/2023,2,33.58753287064152
05/01/2023,3,33.81735675946244
05/01/2023,4,33.61779229757245
05/01/2023,5,32.5897743899533
05/01/2023,6,32.976284665032026
05/01/2023,7,35.11862574804404
05/01/2023,8,32.86211961758675
05/01/2023,9,33.0348608779697
05/01/2023,10,33.67146791510567
05/01/2023,11,33.77286948880733
05/01/2023,12,34.30937927873019
05/01/2023,13,33.03665242261498
05/01/2023,14,32.892544564499595
05/01/2023,15,34.841754328106546
05/01/2023,16,35.30924860592945
05/01/2023,17,33.96471492457259
05/01/2023,18,34.91828407970719
05/01/2023,19,32.76872790708743
05/01/2023,20,33.83187692046329
05/01/2023,21,33.50973028067829
05/01/2023,22,34.71538635808437
05/01/2023,23,32.548820085402355
05/01/2023,24,34.00055251331569
05/01/2023,25,35.12548083285279
05/01/2023,26,33.2036091915423
05/01/2023,27,32.869969688330166
05/01/2023,28,32.82526522713299
05/01/2023,29,34.822314497628994
05/01/2023,30,33.37516925203626
05/01/2023,31,33.20344800442312
05/01/2023,32,32.76887672687373
05/01/2023,33,31.95148328881739
05/01/2023,34,34.01200888403158
05/01/2023,35,32.588260612733315
05/01/2024,1,33.723333976674986
05/01/2024,2,33.62042771781952
05/01/2024,3,33.85184208442195
05/01/2024,4,33.67755394775274
05/01/2024,5,32.60188459474933
05/01/2024,6,32.98001220887924
05/01/2024,7,35.14642781309217
05/01/2024,8,32.899723599994694
05/01/2024,9,33.07558341919811
05/01/2024,10,33.711523608959
05/01/2024,11,33.806734985776004
05/01/2024,12,34.35147247966984
05/01/2024,13,33.07456858609856
05/01/2024,14,32.933945289078665
05/01/2024,15,34.876150937130234
05/01/2024,16,35.36392220559637
05/01/2024,17,34.0287490309133
05/01/2024,18,34.96725817953455
05/01/2024,19,32.79212966655267
05/01/2024,20,33.852301770785665
05/01/2024,21,33.58462813418784
05/01/2024,22,34.75950671583227
05/01/2024,23,32.594372218251856
05/01/2024,24,34.07122010004144
05/01/2024,25,35.148604616027725
05/01/2024,26,33.23620999495865
05/01/2024,27,32.89695852487715
05/01/2024,28,32.89818402751801
05/01/2024,29,34.82680302617751
05/01/2024,30,33.34566187135329
05/01/2024,31,33.26237454279592
05/01/2024,32,32.80199898222285
05/01/2024,33,32.00936889467377
05/01/2024,34,34.067996956670235
05/01/2024,35,32.60545867084944
05/01/2025,1,33.772359334583314
05/01/2025,2,33.65332256499752
05/01/2025,3,33.886327409381465
05/01/2025,4,33.737315597933026
05/01/2025,5,32.61399479954535
05/01/2025,6,32.98373975272645
05/01/2025,7,35.174229878140295
05/01/2025,8,32.93732758240264
05/01/2025,9,33.11630596042653
05/01/2025,10,33.75157930281232
05/01/2025,11,33.840600482744684
05/01/2025,12,34.393565680609484
05/01/2025,13,33.11248474958213
05/01/2025,14,32.975346013657735
05/01/2025,15,34.910547546153914
05/01/2025,16,35.418595805263294
05/01/2025,17,34.092783137254024
05/01/2025,18,35.016232279361894
05/01/2025,19,32.81553142601791
05/01/2025,20,33.87272662110805
05/01/2025,21,33.659525987697386
05/01/2025,22,34.803627073580174
05/01/2025,23,32.639924351101364
05/01/2025,24,34.14188768676718
05/01/2025,25,35.17172839920267
05/01/2025,26,33.26881079837499
05/01/2025,27,32.923947361424126
05/01/2025,28,32.971102827903046
05/01/2025,29,34.831291554726015
05/01/2025,30,33.31615449067033
05/01/2025,31,33.32130108116872
05/01/2025,32,32.83512123757197
05/01/2025,33,32.06725450053015
05/01/2025,34,34.12398502930889
05/01/2025,35,32.62265672896556
05/01/2026,1,33.821384692491634
05/01/2026,2,33.68621741217552
05/01/2026,3,33.92081273434098
05/01/2026,4,33.79707724811332
05/01/2026,5,32.62610500434138
05/01/2026,6,32.98746729657366
05/01/2026,7,35.20203194318842
05/01/2026,8,32.97493156481058
05/01/2026,9,33.15702850165495
05/01/2026,10,33.79163499666564
05/01/2026,11,33.874465979713364
05/01/2026,12,34.43565888154913
05/01/2026,13,33.1504009130657
05/01/2026,14,33.016746738236805
05/01/2026,15,34.944944155177595
05/01/2026,16,35.473269404930214
05/01/2026,17,34.156817243594745
05/01/2026,18,35.06520637918924
05/01/2026,19,32.83893318548315
05/01/2026,20,33.89315147143044
05/01/2026,21,33.73442384120693
05/01/2026,22,34.847747431328074
05/01/2026,23,32.685476483950865
05/01/2026,24,34.212555273492924
05/01/2026,25,35.194852182377616
05/01/2026,26,33.301411601791344
05/01/2026,27,32.95093619797111
05/01/2026,28,33.04402162828807
05/01/2026,29,34.83578008327453
05/01/2026,30,33.28664710998736
05/01/2026,31,33.38022761954152
05/01/2026,32,32.868243492921096
05/01/2026,33,32.125140106386525
05/01/2026,34,34.179973101947546
05/01/2026,35,32.639854787081674
05/01/2027,1,33.87041005039996
05/01/2027,2,33.71911225935352
