SL,Station,Year,Month,TempMax,TempMin,Rainfall,RelativeHumidity,WindSpeed,CloudCoverage,BrightSunshine,Latitude,Longitude,Elevation,NDVI
211,Chittagong (City-Ambagan),1966,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
212,Chittagong (City-Ambagan),1966,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
213,Chittagong (City-Ambagan),1966,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
214,Chittagong (City-Ambagan),1966,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
215,Chittagong (City-Ambagan),1966,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
216,Chittagong (City-Ambagan),1966,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
217,Chittagong (City-Ambagan),1967,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
218,Chittagong (City-Ambagan),1967,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
219,Chittagong (City-Ambagan),1967,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
220,Chittagong (City-Ambagan),1967,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
221,Chittagong (City-Ambagan),1967,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
222,Chittagong (City-Ambagan),1967,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
223,Chittagong (City-Ambagan),1967,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
224,Chittagong (City-Ambagan),1967,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
225,Chittagong (City-Ambagan),1967,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
226,Chittagong (City-Ambagan),1967,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
227,Chittagong (City-Ambagan),1967,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
228,Chittagong (City-Ambagan),1967,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
229,Chittagong (City-Ambagan),1968,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
230,Chittagong (City-Ambagan),1968,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
231,Chittagong (City-Ambagan),1968,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
232,Chittagong (City-Ambagan),1968,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
233,Chittagong (City-Ambagan),1968,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
234,Chittagong (City-Ambagan),1968,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
235,Chittagong (City-Ambagan),1968,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
236,Chittagong (City-Ambagan),1968,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
237,Chittagong (City-Ambagan),1968,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
238,Chittagong (City-Ambagan),1968,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
239,Chittagong (City-Ambagan),1968,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
240,Chittagong (City-Ambagan),1968,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
241,Chittagong (City-Ambagan),1969,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
242,Chittagong (City-Ambagan),1969,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
243,Chittagong (City-Ambagan),1969,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
244,Chittagong (City-Ambagan),1969,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
245,Chittagong (City-Ambagan),1969,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
246,Chittagong (City-Ambagan),1969,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
247,Chittagong (City-Ambagan),1969,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
248,Chittagong (City-Ambagan),1969,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
249,Chittagong (City-Ambagan),1969,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
250,Chittagong (City-Ambagan),1969,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
251,Chittagong (City-Ambagan),1969,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
252,Chittagong (City-Ambagan),1969,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
253,Chittagong (City-Ambagan),1970,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
254,Chittagong (City-Ambagan),1970,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
255,Chittagong (City-Ambagan),1970,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
256,Chittagong (City-Ambagan),1970,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
257,Chittagong (City-Ambagan),1970,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
258,Chittagong (City-Ambagan),1970,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
259,Chittagong (City-Ambagan),1970,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
260,Chittagong (City-Ambagan),1970,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
261,Chittagong (City-Ambagan),1970,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
262,Chittagong (City-Ambagan),1970,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
263,Chittagong (City-Ambagan),1970,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
264,Chittagong (City-Ambagan),1970,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
265,Chittagong (City-Ambagan),1971,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
266,Chittagong (City-Ambagan),1971,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
267,Chittagong (City-Ambagan),1971,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
268,Chittagong (City-Ambagan),1971,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
269,Chittagong (City-Ambagan),1971,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
270,Chittagong (City-Ambagan),1971,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
271,Chittagong (City-Ambagan),1971,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
272,Chittagong (City-Ambagan),1971,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
273,Chittagong (City-Ambagan),1971,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
274,Chittagong (City-Ambagan),1971,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
275,Chittagong (City-Ambagan),1971,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
276,Chittagong (City-Ambagan),1971,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
277,Chittagong (City-Ambagan),1972,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
278,Chittagong (City-Ambagan),1972,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
279,Chittagong (City-Ambagan),1972,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
280,Chittagong (City-Ambagan),1972,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
281,Chittagong (City-Ambagan),1972,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
282,Chittagong (City-Ambagan),1972,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
283,Chittagong (City-Ambagan),1972,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
284,Chittagong (City-Ambagan),1972,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
285,Chittagong (City-Ambagan),1972,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
286,Chittagong (City-Ambagan),1972,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
287,Chittagong (City-Ambagan),1972,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
288,Chittagong (City-Ambagan),1972,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
289,Chittagong (City-Ambagan),1973,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
290,Chittagong (City-Ambagan),1973,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
291,Chittagong (City-Ambagan),1973,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
292,Chittagong (City-Ambagan),1973,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
293,Chittagong (City-Ambagan),1973,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
294,Chittagong (City-Ambagan),1973,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
295,Chittagong (City-Ambagan),1973,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
296,Chittagong (City-Ambagan),1973,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
297,Chittagong (City-Ambagan),1973,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
298,Chittagong (City-Ambagan),1973,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
299,Chittagong (City-Ambagan),1973,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
300,Chittagong (City-Ambagan),1973,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
301,Chittagong (City-Ambagan),1974,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
302,Chittagong (City-Ambagan),1974,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
303,Chittagong (City-Ambagan),1974,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
304,Chittagong (City-Ambagan),1974,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
305,Chittagong (City-Ambagan),1974,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
306,Chittagong (City-Ambagan),1974,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
307,Chittagong (City-Ambagan),1974,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
308,Chittagong (City-Ambagan),1974,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
309,Chittagong (City-Ambagan),1974,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
310,Chittagong (City-Ambagan),1974,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
311,Chittagong (City-Ambagan),1974,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
312,Chittagong (City-Ambagan),1974,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
313,Chittagong (City-Ambagan),1975,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
314,Chittagong (City-Ambagan),1975,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
315,Chittagong (City-Ambagan),1975,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
316,Chittagong (City-Ambagan),1975,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
317,Chittagong (City-Ambagan),1975,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
318,Chittagong (City-Ambagan),1975,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
319,Chittagong (City-Ambagan),1975,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
320,Chittagong (City-Ambagan),1975,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
321,Chittagong (City-Ambagan),1975,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
322,Chittagong (City-Ambagan),1975,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
323,Chittagong (City-Ambagan),1975,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
324,Chittagong (City-Ambagan),1975,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
325,Chittagong (City-Ambagan),1976,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
326,Chittagong (City-Ambagan),1976,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
327,Chittagong (City-Ambagan),1976,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
328,Chittagong (City-Ambagan),1976,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
329,Chittagong (City-Ambagan),1976,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
330,Chittagong (City-Ambagan),1976,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
331,Chittagong (City-Ambagan),1976,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
332,Chittagong (City-Ambagan),1976,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
333,Chittagong (City-Ambagan),1976,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
334,Chittagong (City-Ambagan),1976,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
335,Chittagong (City-Ambagan),1976,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
336,Chittagong (City-Ambagan),1976,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
337,Chittagong (City-Ambagan),1977,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
338,Chittagong (City-Ambagan),1977,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
339,Chittagong (City-Ambagan),1977,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
340,Chittagong (City-Ambagan),1977,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
341,Chittagong (City-Ambagan),1977,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
342,Chittagong (City-Ambagan),1977,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
343,Chittagong (City-Ambagan),1977,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
344,Chittagong (City-Ambagan),1977,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
345,Chittagong (City-Ambagan),1977,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
346,Chittagong (City-Ambagan),1977,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
347,Chittagong (City-Ambagan),1977,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
348,Chittagong (City-Ambagan),1977,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
349,Chittagong (City-Ambagan),1978,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
350,Chittagong (City-Ambagan),1978,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
351,Chittagong (City-Ambagan),1978,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
352,Chittagong (City-Ambagan),1978,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
353,Chittagong (City-Ambagan),1978,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
354,Chittagong (City-Ambagan),1978,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
355,Chittagong (City-Ambagan),1978,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
356,Chittagong (City-Ambagan),1978,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
357,Chittagong (City-Ambagan),1978,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
358,Chittagong (City-Ambagan),1978,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
359,Chittagong (City-Ambagan),1978,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
360,Chittagong (City-Ambagan),1978,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
361,Chittagong (City-Ambagan),1979,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
362,Chittagong (City-Ambagan),1979,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
363,Chittagong (City-Ambagan),1979,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
364,Chittagong (City-Ambagan),1979,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
365,Chittagong (City-Ambagan),1979,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
366,Chittagong (City-Ambagan),1979,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
367,Chittagong (City-Ambagan),1979,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
368,Chittagong (City-Ambagan),1979,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
369,Chittagong (City-Ambagan),1979,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
370,Chittagong (City-Ambagan),1979,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
371,Chittagong (City-Ambagan),1979,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
372,Chittagong (City-Ambagan),1979,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
373,Chittagong (City-Ambagan),1980,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
374,Chittagong (City-Ambagan),1980,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
375,Chittagong (City-Ambagan),1980,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
376,Chittagong (City-Ambagan),1980,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
377,Chittagong (City-Ambagan),1980,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
378,Chittagong (City-Ambagan),1980,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
379,Chittagong (City-Ambagan),1980,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
380,Chittagong (City-Ambagan),1980,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
381,Chittagong (City-Ambagan),1980,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
382,Chittagong (City-Ambagan),1980,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
383,Chittagong (City-Ambagan),1980,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
384,Chittagong (City-Ambagan),1980,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
385,Chittagong (City-Ambagan),1981,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
386,Chittagong (City-Ambagan),1981,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
387,Chittagong (City-Ambagan),1981,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
388,Chittagong (City-Ambagan),1981,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
389,Chittagong (City-Ambagan),1981,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
390,Chittagong (City-Ambagan),1981,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
391,Chittagong (City-Ambagan),1981,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
392,Chittagong (City-Ambagan),1981,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
393,Chittagong (City-Ambagan),1981,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
394,Chittagong (City-Ambagan),1981,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
395,Chittagong (City-Ambagan),1981,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
396,Chittagong (City-Ambagan),1981,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
397,Chittagong (City-Ambagan),1982,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
398,Chittagong (City-Ambagan),1982,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
399,Chittagong (City-Ambagan),1982,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
400,Chittagong (City-Ambagan),1982,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
401,Chittagong (City-Ambagan),1982,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
402,Chittagong (City-Ambagan),1982,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
403,Chittagong (City-Ambagan),1982,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
404,Chittagong (City-Ambagan),1982,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
405,Chittagong (City-Ambagan),1982,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
406,Chittagong (City-Ambagan),1982,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
407,Chittagong (City-Ambagan),1982,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
408,Chittagong (City-Ambagan),1982,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
409,Chittagong (City-Ambagan),1983,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
410,Chittagong (City-Ambagan),1983,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
411,Chittagong (City-Ambagan),1983,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
412,Chittagong (City-Ambagan),1983,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
413,Chittagong (City-Ambagan),1983,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
414,Chittagong (City-Ambagan),1983,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
415,Chittagong (City-Ambagan),1983,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
416,Chittagong (City-Ambagan),1983,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
417,Chittagong (City-Ambagan),1983,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
418,Chittagong (City-Ambagan),1983,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
419,Chittagong (City-Ambagan),1983,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
420,Chittagong (City-Ambagan),1983,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.2167,91.8,5.5,NULL
